DealID,LeadSource,DealStage,Amount,CloseDate,EntryDate,Salesperson
5772,Referral,Closed Won,1158,2021-09-29,2021-09-25,Jess Gold
6989,Referral,Negotiating,1158,2024-11-17,2024-11-12,Jess Gold
2221,Referral,Negotiating,1146,2024-08-02,2024-07-29,Jess Gold
1250,Referral,Negotiating,1142,2024-12-25,2024-12-19,Jess Gold
5492,Referral,Lead,18,2024-01-28,2024-01-27,Jess Gold
2841,Referral,Closed Won,1140,2020-03-20,2020-03-15,Jess Gold
2484,Referral,Negotiating,1138,2024-09-04,2024-08-29,Jess Gold
5867,Referral,Negotiating,1133,2020-08-08,2020-08-06,Jess Gold
8784,Referral,Closed Won,1128,2023-09-21,2023-09-16,Jess Gold
1828,Referral,Negotiating,1128,2023-02-12,2023-02-09,Jess Gold
4889,Referral,Negotiating,1126,2023-12-02,2023-11-29,Jess Gold
519,Referral,Closed Won,1126,2024-01-28,2024-01-23,Jess Gold
9566,Referral,Prospect,1125,2020-04-01,2020-04-01,Jess Gold
46,Referral,Lead,17,2023-03-14,2023-03-12,Jess Gold
9144,Referral,Negotiating,1123,2024-05-27,2024-05-21,Jess Gold
552,Referral,Negotiating,1122,2023-04-18,2023-04-16,Jess Gold
2274,Referral,Closed Won,1120,2021-03-12,2021-03-07,Jess Gold
8936,Referral,Prospect,1120,2024-08-28,2024-08-28,Jess Gold
4727,Referral,Negotiating,1118,2020-11-30,2020-11-26,Jess Gold
6688,Referral,Closed Won,1118,2021-05-22,2021-05-15,Jess Gold
2511,Referral,Closed Won,1118,2023-11-24,2023-11-19,Jess Gold
4897,Referral,Closed Won,1118,2023-12-31,2023-12-24,Jess Gold
2405,Referral,Negotiating,1116,2024-10-12,2024-10-08,Jess Gold
9060,Referral,Closed Won,1115,2023-06-19,2023-06-15,Jess Gold
282,Referral,Negotiating,1114,2021-09-29,2021-09-27,Jess Gold
943,Referral,Closed Won,1114,2023-12-21,2023-12-14,Jess Gold
1049,Referral,Negotiating,1114,2020-06-02,2020-05-28,Jess Gold
68,Referral,Closed Won,1113,2020-12-11,2020-12-06,Jess Gold
9173,Referral,Prospect,1113,2023-12-02,2023-12-02,Jess Gold
1082,Referral,Closed Won,1107,2021-12-05,2021-11-30,Jess Gold
1397,Referral,Lead,17,2023-11-27,2023-11-25,Jess Gold
941,Referral,Lead,17,2023-06-21,2023-06-20,Jess Gold
1253,Referral,Closed Won,1100,2021-07-10,2021-07-05,Jess Gold
9430,Referral,Closed Won,1100,2021-09-02,2021-08-29,Jess Gold
5926,Referral,Negotiating,1100,2024-06-09,2024-06-04,Jess Gold
2022,Referral,Lead,17,2023-09-22,2023-09-20,Jess Gold
9505,Referral,Closed Won,1092,2023-10-19,2023-10-15,Jess Gold
3392,Referral,Closed Won,1091,2020-08-14,2020-08-10,Jess Gold
9235,Referral,Closed Won,1091,2023-09-07,2023-09-03,Jess Gold
1003,Referral,Prospect,1091,2021-08-01,2021-08-01,Jess Gold
1376,Referral,Negotiating,1090,2020-08-10,2020-08-05,Jess Gold
5729,Referral,Negotiating,1090,2024-12-14,2024-12-09,Jess Gold
1200,Referral,Closed Won,1089,2023-04-13,2023-04-09,Jess Gold
2819,Referral,Closed Won,1089,2021-09-09,2021-09-02,Jess Gold
7195,Referral,Lead,16,2023-02-15,2023-02-13,Jess Gold
9867,Referral,Negotiating,1085,2021-03-29,2021-03-27,Jess Gold
3787,Referral,Closed Won,1085,2023-11-05,2023-11-01,Jess Gold
8275,Referral,Negotiating,1085,2024-07-05,2024-07-01,Jess Gold
300,Referral,Closed Won,1082,2023-11-04,2023-10-29,Jess Gold
9713,Referral,Closed Won,1080,2020-11-11,2020-11-06,Jess Gold
8124,Referral,Closed Won,1080,2020-12-16,2020-12-10,Jess Gold
9579,Referral,Prospect,1080,2024-09-17,2024-09-15,Jess Gold
9289,Referral,Prospect,1079,2024-12-04,2024-12-01,Jess Gold
2794,Referral,Closed Won,1075,2020-04-18,2020-04-13,Jess Gold
2359,Referral,Closed Won,1072,2020-03-22,2020-03-18,Jess Gold
9408,Referral,Negotiating,1071,2024-09-25,2024-09-23,Jess Gold
1127,Online Ad,Closed Won,1068,2020-01-27,2020-01-21,Jess Gold
6845,Referral,Closed Won,1059,2023-09-18,2023-09-13,Jess Gold
3819,Referral,Closed Won,1057,2021-09-20,2021-09-16,Jess Gold
1902,Referral,Lead,15,2023-08-24,2023-08-21,Jess Gold
7489,Referral,Negotiating,1053,2021-12-25,2021-12-20,Jess Gold
3834,Referral,Prospect,1050,2020-11-25,2020-11-25,Jess Gold
5684,Referral,Closed Won,1050,2020-04-09,2020-04-03,Jess Gold
6576,Referral,Closed Won,1049,2024-03-09,2024-03-04,Jess Gold
639,Referral,Closed Won,1049,2023-05-26,2023-05-21,Jess Gold
4247,Referral,Negotiating,1049,2024-12-05,2024-11-29,Jess Gold
1728,Referral,Negotiating,1048,2024-05-05,2024-04-30,Jess Gold
25,Referral,Closed Won,1045,2021-10-01,2021-09-26,Jess Gold
1563,Referral,Prospect,1045,2024-07-01,2024-07-01,Jess Gold
370,Referral,Prospect,1044,2023-10-22,2023-10-22,Jess Gold
5616,Referral,Closed Won,1041,2023-08-28,2023-08-24,Jess Gold
6364,Referral,Negotiating,1040,2024-11-26,2024-11-22,Jess Gold
7770,Referral,Prospect,1040,2023-08-02,2023-08-02,Jess Gold
283,Referral,Closed Won,1039,2021-11-07,2021-11-03,Jess Gold
687,Referral,Lead,15,2020-07-09,2020-07-06,Jess Gold
7456,Referral,Closed Won,1037,2023-08-05,2023-07-31,Jess Gold
8478,Referral,Prospect,1036,2021-10-31,2021-10-31,Jess Gold
55,Referral,Closed Won,1030,2023-12-18,2023-12-12,Jess Gold
5395,Referral,Closed Won,1026,2020-11-26,2020-11-20,Jess Gold
688,Referral,Lead,19,2020-07-09,2020-07-06,Jess Gold
1989,Referral,Closed Won,1024,2021-11-14,2021-11-10,Jess Gold
374,Referral,Closed Won,1024,2020-07-28,2020-07-24,Jess Gold
9788,Referral,Closed Won,1023,2024-04-02,2024-03-28,Jess Gold
3045,Referral,Negotiating,1023,2021-05-03,2021-05-01,Jess Gold
1670,Referral,Closed Won,1018,2021-01-16,2021-01-11,Jess Gold
2240,Referral,Negotiating,1017,2023-11-18,2023-11-16,Jess Gold
3769,Referral,Negotiating,1014,2020-12-21,2020-12-17,Jess Gold
2877,Referral,Negotiating,1013,2023-01-24,2023-01-22,Jess Gold
7082,Referral,Closed Won,1013,2023-09-07,2023-09-03,Jess Gold
437,Referral,Negotiating,1008,2023-06-15,2023-06-13,Jess Gold
6579,Referral,Closed Won,1008,2020-08-31,2020-08-26,Jess Gold
949,Referral,Negotiating,1007,2024-12-03,2024-11-29,Jess Gold
1631,Referral,Prospect,1006,2023-05-09,2023-05-09,Jess Gold
1506,Referral,Closed Won,1005,2021-08-08,2021-08-02,Jess Gold
409,Referral,Negotiating,1004,2024-12-13,2024-12-09,Jess Gold
2482,Cold Call,Negotiating,1004,2025-01-01,2024-12-25,Jess Gold
6908,Referral,Closed Won,1002,2023-10-04,2023-09-28,Jess Gold
5157,Referral,Negotiating,1002,2024-07-05,2024-07-01,Jess Gold
6211,Referral,Negotiating,1000,2024-08-26,2024-08-19,Jess Gold
1614,Referral,Negotiating,1000,2024-12-26,2024-12-22,Jess Gold
4073,Referral,Negotiating,1000,2021-12-09,2021-12-07,Jess Gold
8179,Referral,Closed Won,1000,2023-09-09,2023-09-03,Jess Gold
2814,Referral,Negotiating,1000,2021-11-19,2021-11-17,Jess Gold
660,Referral,Closed Won,999,2021-08-29,2021-08-25,Jess Gold
8573,Referral,Closed Won,999,2020-12-03,2020-11-29,Jess Gold
9943,Referral,Closed Won,999,2021-01-04,2020-12-29,Jess Gold
2142,Referral,Closed Won,992,2020-06-12,2020-06-07,Jess Gold
3824,Referral,Closed Won,991,2021-09-19,2021-09-15,Jess Gold
7251,Referral,Negotiating,990,2021-06-10,2021-06-05,Jess Gold
3078,Referral,Closed Won,981,2020-07-25,2020-07-21,Jess Gold
1499,Referral,Lead,18,2023-10-21,2023-10-18,Jess Gold
534,Referral,Negotiating,980,2023-06-02,2023-05-30,Jess Gold
7320,Referral,Negotiating,980,2024-11-30,2024-11-27,Jess Gold
9728,Referral,Prospect,980,2024-12-05,2024-12-03,Jess Gold
4069,Referral,Closed Won,979,2020-11-06,2020-11-02,Jess Gold
1493,Referral,Negotiating,977,2024-11-29,2024-11-25,Jess Gold
4851,Referral,Closed Won,976,2020-09-15,2020-09-09,Jess Gold
4881,Referral,Negotiating,976,2024-11-06,2024-11-03,Jess Gold
6439,Referral,Negotiating,975,2024-12-20,2024-12-15,Jess Gold
7150,Referral,Closed Won,972,2021-07-01,2021-06-27,Jess Gold
4402,Referral,Prospect,972,2023-03-18,2023-03-18,Jess Gold
8569,Referral,Closed Won,969,2023-12-13,2023-12-07,Jess Gold
5291,Referral,Closed Won,967,2020-09-16,2020-09-09,Jess Gold
4442,Referral,Closed Won,966,2023-07-27,2023-07-23,Jess Gold
3146,Referral,Closed Won,963,2024-02-14,2024-02-12,Jess Gold
6487,Referral,Closed Won,962,2021-03-27,2021-03-22,Jess Gold
289,Referral,Negotiating,961,2023-12-21,2023-12-19,Jess Gold
336,Referral,Negotiating,960,2021-09-05,2021-09-02,Jess Gold
7754,Referral,Lead,17,2021-12-04,2021-12-01,Jess Gold
8821,Referral,Negotiating,960,2024-11-08,2024-11-04,Jess Gold
2898,Referral,Closed Won,960,2023-01-10,2023-01-05,Jess Gold
4,Referral,Closed Won,958,2021-10-19,2021-10-12,Jess Gold
2404,Referral,Closed Won,957,2023-10-04,2023-09-28,Jess Gold
4267,Referral,Closed Won,957,2023-11-10,2023-11-06,Jess Gold
4720,Referral,Negotiating,947,2021-04-21,2021-04-19,Jess Gold
9232,Referral,Closed Won,947,2021-01-01,2020-12-28,Jess Gold
5727,Referral,Closed Won,946,2021-05-09,2021-05-05,Jess Gold
5660,Referral,Lead,16,2023-12-22,2023-12-19,Jess Gold
6431,Referral,Closed Won,945,2020-11-08,2020-11-04,Jess Gold
160,Referral,Closed Won,945,2023-11-25,2023-11-21,Jess Gold
8772,Referral,Prospect,943,2024-09-18,2024-09-15,Jess Gold
8950,Cold Call,Negotiating,935,2024-12-29,2024-12-23,Jess Gold
1980,Referral,Prospect,934,2023-04-15,2023-04-15,Jess Gold
8413,Referral,Closed Won,933,2024-03-15,2024-03-11,Jess Gold
8236,Referral,Negotiating,933,2024-05-07,2024-05-02,Jess Gold
7531,Referral,Prospect,931,2024-09-27,2024-09-27,Jess Gold
3218,Referral,Negotiating,931,2024-11-17,2024-11-11,Jess Gold
662,Referral,Closed Won,919,2021-08-29,2021-08-25,Jess Gold
4496,Referral,Negotiating,918,2024-06-24,2024-06-19,Jess Gold
6290,Referral,Negotiating,915,2021-03-19,2021-03-14,Jess Gold
7873,Referral,Closed Won,915,2023-10-08,2023-10-04,Jess Gold
2596,Referral,Negotiating,915,2024-05-18,2024-05-14,Jess Gold
4386,Referral,Closed Won,913,2021-07-28,2021-07-21,Jess Gold
8363,Referral,Closed Won,913,2024-01-05,2024-01-03,Jess Gold
1375,Referral,Closed Won,913,2021-09-20,2021-09-15,Jess Gold
3838,Referral,Closed Won,912,2020-08-03,2020-07-27,Jess Gold
12,Referral,Closed Won,911,2020-06-15,2020-06-10,Jess Gold
4495,Referral,Negotiating,910,2020-12-04,2020-12-02,Jess Gold
1906,Referral,Prospect,909,2024-10-25,2024-10-22,Jess Gold
7184,Referral,Prospect,909,2024-04-24,2024-04-22,Jon Boyd
8,Referral,Closed Won,907,2020-06-15,2020-06-10,Jon Boyd
7545,Referral,Negotiating,907,2024-12-07,2024-12-03,Jon Boyd
3007,Referral,Prospect,905,2024-10-16,2024-10-14,Jon Boyd
8370,Referral,Closed Won,903,2023-06-17,2023-06-12,Jon Boyd
4595,Referral,Closed Won,903,2024-01-01,2023-12-27,Jon Boyd
4401,Referral,Prospect,902,2023-03-18,2023-03-18,Jon Boyd
8395,Referral,Negotiating,902,2023-12-07,2023-12-02,Jon Boyd
2016,Referral,Closed Won,900,2023-09-24,2023-09-19,Jon Boyd
3505,Referral,Negotiating,900,2023-12-21,2023-12-19,Jon Boyd
9618,Referral,Negotiating,900,2024-11-22,2024-11-17,Jon Boyd
3705,Referral,Closed Won,900,2021-06-20,2021-06-14,Jon Boyd
5342,Referral,Negotiating,900,2021-11-15,2021-11-10,Jon Boyd
4931,Referral,Lead,15,2020-09-04,2020-09-03,Jon Boyd
461,Referral,Closed Won,900,2021-12-23,2021-12-16,Jon Boyd
6014,Referral,Lead,15,2023-03-12,2023-03-11,Jon Boyd
6408,Referral,Prospect,899,2024-05-16,2024-05-15,Jon Boyd
6841,Referral,Lead,15,2021-12-08,2021-12-07,Jon Boyd
1368,Referral,Prospect,899,2024-11-12,2024-11-11,Jon Boyd
4929,Referral,Negotiating,897,2024-12-07,2024-12-02,Jon Boyd
9735,Referral,Closed Won,897,2020-08-26,2020-08-21,Jon Boyd
3325,Referral,Closed Won,897,2020-11-16,2020-11-12,Jon Boyd
4292,Referral,Negotiating,896,2024-12-14,2024-12-10,Jon Boyd
9834,Referral,Negotiating,896,2024-09-20,2024-09-15,Jon Boyd
2994,Referral,Closed Won,896,2024-03-18,2024-03-12,Jon Boyd
992,Referral,Lead,15,2023-09-12,2023-09-10,Jon Boyd
4708,Referral,Prospect,896,2024-07-01,2024-06-30,Jon Boyd
1920,Referral,Prospect,896,2024-08-20,2024-08-18,Jon Boyd
7611,Online Ad,Lead,19,2020-02-25,2020-02-23,Jon Boyd
8055,Referral,Closed Won,892,2021-09-05,2021-08-29,Jon Boyd
7646,Referral,Closed Won,892,2021-04-12,2021-04-06,Jon Boyd
1191,Referral,Closed Won,892,2024-02-29,2024-02-27,Jon Boyd
7058,Referral,Prospect,892,2023-12-12,2023-12-12,Jon Boyd
7306,Referral,Closed Won,891,2020-04-03,2020-03-30,Jon Boyd
1190,Referral,Closed Won,890,2024-02-29,2024-02-27,Jon Boyd
6184,Referral,Closed Won,888,2021-09-27,2021-09-22,Jon Boyd
7594,Referral,Closed Won,887,2023-09-10,2023-09-06,Jon Boyd
9118,Referral,Closed Won,887,2024-01-25,2024-01-20,Jon Boyd
4251,Referral,Prospect,887,2020-09-20,2020-09-20,Jon Boyd
5883,Referral,Closed Won,886,2023-09-23,2023-09-19,Jon Boyd
9286,Referral,Lead,18,2021-11-25,2021-11-22,Jon Boyd
6709,Referral,Closed Won,884,2021-11-20,2021-11-15,Jon Boyd
2660,Referral,Closed Won,884,2021-12-29,2021-12-25,Jon Boyd
2202,Referral,Closed Won,882,2020-06-07,2020-06-02,Jon Boyd
9250,Referral,Closed Won,882,2023-11-15,2023-11-11,Jon Boyd
3825,Referral,Closed Won,880,2021-09-19,2021-09-15,Jon Boyd
3750,Referral,Negotiating,880,2024-08-30,2024-08-28,Jon Boyd
7784,Referral,Negotiating,876,2023-11-07,2023-11-05,Jon Boyd
7691,Referral,Prospect,873,2024-07-18,2024-07-16,Jon Boyd
1469,Referral,Negotiating,873,2024-12-14,2024-12-10,Jon Boyd
6566,Referral,Closed Won,872,2020-05-13,2020-05-08,Jon Boyd
868,Referral,Lead,16,2023-10-03,2023-09-30,Jon Boyd
6474,Referral,Negotiating,872,2023-03-21,2023-03-19,Jon Boyd
4270,Referral,Negotiating,871,2024-06-30,2024-06-26,Jon Boyd
2521,Referral,Closed Won,869,2023-10-22,2023-10-16,Jon Boyd
7397,Referral,Closed Won,867,2023-12-31,2023-12-26,Jon Boyd
5754,Referral,Closed Won,866,2023-02-11,2023-02-04,Jon Boyd
425,Referral,Negotiating,866,2024-08-24,2024-08-22,Jon Boyd
4683,Referral,Prospect,864,2023-12-02,2023-12-02,Jon Boyd
1261,Referral,Negotiating,864,2024-10-28,2024-10-24,Jon Boyd
1923,Referral,Negotiating,864,2023-07-11,2023-07-09,Jon Boyd
8168,Referral,Closed Won,863,2023-08-06,2023-08-01,Jon Boyd
4265,Referral,Closed Won,863,2023-11-10,2023-11-06,Jon Boyd
6930,Referral,Negotiating,862,2023-06-26,2023-06-24,Jon Boyd
7953,Referral,Closed Won,862,2021-11-25,2021-11-20,Jon Boyd
3996,Referral,Closed Won,861,2021-03-13,2021-03-09,Jon Boyd
9332,Referral,Closed Won,859,2023-10-04,2023-09-30,Jon Boyd
6041,Referral,Negotiating,859,2024-09-30,2024-09-25,Jon Boyd
5506,Referral,Negotiating,859,2024-11-07,2024-11-03,Jon Boyd
2641,Referral,Negotiating,858,2024-06-19,2024-06-13,Jon Boyd
8915,Referral,Closed Won,857,2023-05-14,2023-05-10,Jon Boyd
1031,Referral,Closed Won,855,2020-07-16,2020-07-12,Jon Boyd
1203,Referral,Closed Won,854,2023-07-25,2023-07-19,Jon Boyd
4023,Referral,Closed Won,854,2020-06-28,2020-06-23,Jon Boyd
8961,Referral,Negotiating,854,2024-12-01,2024-11-26,Jon Boyd
1690,Referral,Closed Won,853,2020-08-21,2020-08-17,Jon Boyd
7625,Referral,Negotiating,851,2021-05-28,2021-05-24,Jon Boyd
9704,Referral,Negotiating,850,2024-08-05,2024-08-01,Jon Boyd
9877,Referral,Prospect,849,2024-04-22,2024-04-21,Jon Boyd
1296,Referral,Closed Won,846,2021-05-30,2021-05-26,Jon Boyd
2845,Referral,Closed Won,845,2024-01-01,2023-12-28,Jon Boyd
4662,Referral,Closed Won,844,2021-05-08,2021-05-04,Jon Boyd
3552,Referral,Negotiating,844,2023-04-03,2023-03-30,Jon Boyd
7336,Referral,Closed Won,844,2021-12-31,2021-12-26,Jon Boyd
5612,Referral,Negotiating,844,2024-08-23,2024-08-19,Jon Boyd
4435,Referral,Negotiating,843,2023-11-09,2023-11-04,Jon Boyd
9349,Referral,Closed Won,843,2023-12-29,2023-12-23,Jon Boyd
5149,Cold Call,Negotiating,842,2025-01-01,2024-12-25,Jon Boyd
3873,Referral,Negotiating,842,2021-10-28,2021-10-24,Jon Boyd
925,Referral,Closed Won,842,2023-09-21,2023-09-16,Jon Boyd
3754,Referral,Negotiating,842,2024-08-30,2024-08-28,Jon Boyd
1342,Referral,Lead,16,2024-01-05,2024-01-03,Jon Boyd
145,Cold Call,Negotiating,839,2024-12-28,2024-12-23,Jon Boyd
6175,Referral,Closed Won,838,2020-08-09,2020-08-03,Jon Boyd
3113,Referral,Closed Won,838,2023-08-31,2023-08-24,Jon Boyd
5570,Referral,Lead,16,2024-03-14,2024-03-14,Jon Boyd
1083,Referral,Closed Won,837,2023-03-06,2023-03-02,Jon Boyd
3944,Referral,Closed Won,835,2023-07-01,2023-06-24,Jon Boyd
7552,Referral,Closed Won,834,2020-11-26,2020-11-21,Jon Boyd
2210,Referral,Negotiating,833,2020-11-17,2020-11-15,Jon Boyd
73,Referral,Closed Won,832,2021-05-03,2021-04-27,Jon Boyd
1851,Referral,Negotiating,831,2021-07-26,2021-07-21,Jon Boyd
9075,Referral,Closed Won,829,2020-04-27,2020-04-22,Jon Boyd
7136,Referral,Negotiating,829,2024-12-02,2024-11-27,Jon Boyd
3183,Referral,Negotiating,827,2024-11-13,2024-11-10,Jon Boyd
4844,Referral,Lead,15,2023-11-10,2023-11-08,Jon Boyd
5565,Referral,Lead,19,2024-03-14,2024-03-14,Jon Boyd
3513,Referral,Prospect,825,2024-09-07,2024-09-05,Jon Boyd
6969,Referral,Negotiating,825,2021-10-21,2021-10-17,Jon Boyd
6399,Referral,Negotiating,825,2024-08-13,2024-08-07,Jon Boyd
3815,Referral,Prospect,824,2023-07-09,2023-07-09,Jon Boyd
3857,Referral,Negotiating,824,2024-10-29,2024-10-24,Jon Boyd
8949,Referral,Lead,14,2020-12-27,2020-12-25,Jon Boyd
2649,Referral,Negotiating,822,2020-09-13,2020-09-08,Jon Boyd
2552,Referral,Negotiating,822,2024-11-24,2024-11-20,Jon Boyd
2697,Referral,Closed Won,821,2020-03-24,2020-03-19,Jon Boyd
4507,Referral,Closed Won,818,2020-12-30,2020-12-25,Jon Boyd
5630,Referral,Negotiating,815,2023-08-24,2023-08-22,Jon Boyd
3553,Referral,Negotiating,813,2023-04-03,2023-03-30,Jon Boyd
2874,Referral,Negotiating,811,2024-11-23,2024-11-17,Jon Boyd
9731,Referral,Closed Won,808,2020-10-05,2020-09-30,Jon Boyd
8244,Referral,Closed Won,806,2020-08-17,2020-08-13,Jon Boyd
3817,Referral,Closed Won,802,2021-09-20,2021-09-16,Jon Boyd
3584,Referral,Closed Won,802,2021-12-17,2021-12-11,Jon Boyd
3915,Referral,Negotiating,802,2024-07-24,2024-07-19,Jon Boyd
1872,Referral,Closed Won,802,2020-07-26,2020-07-22,Jon Boyd
8667,Referral,Lead,17,2024-01-03,2023-12-31,Jon Boyd
503,Referral,Closed Won,802,2023-06-05,2023-05-31,Jon Boyd
5881,Referral,Closed Won,802,2023-09-23,2023-09-19,Jon Boyd
4201,Referral,Prospect,800,2021-12-11,2021-12-11,Jon Boyd
2731,Referral,Closed Won,800,2024-02-20,2024-02-14,Jon Boyd
7277,Referral,Closed Won,800,2020-11-07,2020-11-03,Jon Boyd
6191,Referral,Closed Won,800,2023-12-29,2023-12-25,Jon Boyd
917,Referral,Closed Won,798,2020-06-22,2020-06-16,Jon Boyd
9749,Referral,Closed Won,798,2020-11-16,2020-11-12,Jon Boyd
5803,Referral,Lead,16,2021-03-25,2021-03-23,Jon Boyd
5850,Referral,Closed Won,796,2021-11-15,2021-11-11,Jon Boyd
9844,Referral,Lead,16,2020-06-07,2020-06-04,Jon Boyd
7398,Referral,Prospect,795,2020-10-01,2020-10-01,Jon Boyd
5010,Referral,Closed Won,792,2021-09-15,2021-09-08,Jon Boyd
9101,Referral,Negotiating,792,2024-10-17,2024-10-13,Jon Boyd
118,Referral,Closed Won,788,2021-03-07,2021-03-03,Jon Boyd
1034,Referral,Lead,16,2023-11-23,2023-11-21,Jon Boyd
1622,Referral,Negotiating,786,2024-07-16,2024-07-09,Jon Boyd
2672,Referral,Negotiating,786,2020-09-13,2020-09-10,Jon Boyd
4759,Referral,Closed Won,784,2020-11-08,2020-11-04,Jon Boyd
2755,Referral,Closed Won,784,2021-04-22,2021-04-18,Jon Boyd
926,Referral,Lead,16,2020-09-17,2020-09-14,Jon Boyd
1540,Referral,Negotiating,783,2024-09-18,2024-09-16,Jon Boyd
9485,Referral,Negotiating,782,2023-12-05,2023-12-03,Jon Boyd
1830,Referral,Closed Won,780,2020-05-25,2020-05-19,Jon Boyd
5845,Referral,Closed Won,777,2021-11-22,2021-11-18,Jon Boyd
7144,Referral,Closed Won,777,2024-03-17,2024-03-12,Jon Boyd
8105,Referral,Closed Won,776,2021-05-27,2021-05-23,Jon Boyd
7049,Referral,Lead,16,2023-08-17,2023-08-15,Jon Boyd
4671,Referral,Negotiating,773,2024-05-12,2024-05-07,Jon Boyd
8029,Referral,Negotiating,773,2021-09-16,2021-09-12,Jon Boyd
6160,Referral,Closed Won,773,2023-12-10,2023-12-04,Jon Boyd
9464,Online Ad,Lead,19,2020-03-04,2020-02-28,Jon Boyd
5023,Referral,Closed Won,772,2023-12-25,2023-12-19,Jon Boyd
5960,Referral,Negotiating,770,2023-03-16,2023-03-13,Jon Boyd
3997,Referral,Closed Won,770,2021-03-13,2021-03-09,Jon Boyd
9317,Referral,Closed Won,769,2023-04-10,2023-04-06,Jon Boyd
4040,Referral,Closed Won,768,2021-01-03,2020-12-30,Jon Boyd
6132,Referral,Closed Won,767,2021-01-01,2020-12-28,Jon Boyd
1714,Referral,Negotiating,766,2024-09-14,2024-09-09,Jon Boyd
1246,Referral,Negotiating,765,2020-12-15,2020-12-13,Jon Boyd
3633,Referral,Negotiating,763,2024-05-09,2024-05-04,Jon Boyd
1998,Online Ad,Lead,15,2020-02-10,2020-02-07,Jon Boyd
2847,Referral,Negotiating,763,2024-09-16,2024-09-11,Jon Boyd
2075,Referral,Negotiating,762,2024-11-13,2024-11-08,Jon Boyd
8641,Referral,Closed Won,761,2024-01-17,2024-01-13,Jon Boyd
7105,Referral,Negotiating,760,2024-06-22,2024-06-20,Jon Boyd
4862,Referral,Negotiating,758,2020-04-17,2020-04-12,Jon Boyd
7203,Referral,Prospect,757,2023-10-29,2023-10-29,Jon Boyd
9882,Referral,Lead,14,2020-08-14,2020-08-13,Jon Boyd
7479,Online Ad,Closed Won,756,2020-01-11,2020-01-07,Jon Boyd
7547,Referral,Closed Won,756,2020-10-16,2020-10-11,Jon Boyd
2415,Referral,Closed Won,754,2024-01-03,2023-12-30,Jon Boyd
8365,Referral,Negotiating,752,2024-05-03,2024-04-29,Jon Boyd
4250,Referral,Negotiating,752,2023-12-06,2023-12-02,Jon Boyd
5475,Cold Call,Prospect,751,2024-12-27,2024-12-27,Jon Boyd
5187,Referral,Closed Won,749,2021-12-04,2021-11-28,Jon Boyd
458,Referral,Closed Won,748,2023-10-02,2023-09-27,Jon Boyd
5076,Referral,Negotiating,744,2020-04-23,2020-04-21,Jon Boyd
8249,Referral,Negotiating,744,2023-05-14,2023-05-11,Jon Boyd
4772,Referral,Negotiating,742,2020-11-04,2020-11-01,Jon Boyd
6828,Referral,Closed Won,736,2023-10-10,2023-10-03,Jon Boyd
3155,Referral,Negotiating,736,2024-07-25,2024-07-21,Jon Boyd
9969,Referral,Negotiating,736,2024-12-18,2024-12-12,Jon Boyd
9835,Referral,Lead,14,2023-10-13,2023-10-11,Jon Boyd
2,Referral,Negotiating,732,2023-11-12,2023-11-09,Jon Boyd
9638,Referral,Closed Won,730,2020-11-26,2020-11-19,Jon Boyd
614,Referral,Negotiating,729,2023-09-14,2023-09-12,Jon Boyd
8057,Referral,Closed Won,729,2021-09-05,2021-08-29,Jon Boyd
1864,Referral,Closed Won,727,2023-10-18,2023-10-14,Jon Boyd
3017,Referral,Closed Won,727,2023-08-31,2023-08-24,Jon Boyd
271,Referral,Closed Won,726,2024-01-03,2024-12-29,Jon Boyd
5346,Referral,Closed Won,726,2024-03-24,2024-03-22,Jon Boyd
7622,Referral,Closed Won,725,2020-11-30,2020-11-26,Jon Boyd
661,Referral,Closed Won,724,2021-08-29,2021-08-25,Jon Boyd
2304,Referral,Negotiating,724,2024-09-23,2024-09-18,Jon Boyd
8661,Referral,Negotiating,724,2024-12-01,2024-11-26,Jon Boyd
